,Sensor_ID,Neighbor_Type,k,MAE_15mins,RMSE_15mins,MAE_30mins,RMSE_30mins,MAE_60mins,RMSE_60mins
2588,764853,DTW,1,4.078852346375325,8.054861078945821,5.558087044016003,10.241934708972222,7.615664582577622,12.7228183110546
2589,764853,DTW,2,4.080836267999432,7.985489539760827,5.579645478910138,10.069701430373028,7.640368173227528,12.64437941023197
2590,764853,DTW,3,4.081093560556464,7.984253999380286,5.580270755600121,10.071561046743634,7.650008301540804,12.636070611266943
2591,764853,DTW,4,4.073140907237975,7.969931315686664,5.568920458480631,10.058632708554864,7.629122160640264,12.644361665368246
2592,764853,DTW,5,4.068528814021322,7.9721089066955,5.554993613074631,10.04808232826762,7.578820582988252,12.614781618707623
2593,761003,DTW,1,3.3714527436328403,10.137529790449678,4.881404235333881,13.577140181837683,7.234397937895208,17.480391846005197
2594,761003,DTW,2,3.3705099975116775,10.132931944077255,4.876900953861711,13.582241291475764,7.208018170889777,17.435653819761974
2595,761003,DTW,3,3.3526481560753743,10.0923797122327,4.848073274668383,13.521140297202983,7.1528576191141715,17.33975022770349
2596,761003,DTW,4,3.3517332985814665,10.089199938766258,4.84760662401063,13.52155837395913,7.1525546726330615,17.34183268202029
2597,761003,DTW,5,3.3439195374811477,10.077922059764601,4.8309534768911115,13.489560139971353,7.116119540546561,17.235767396156504
2598,717502,DTW,1,4.4594047449117875,9.615092267188452,5.987415415490565,12.490393525729095,8.262959565636088,15.731856525220069
2599,717502,DTW,2,4.4526130133535675,9.600448100534928,5.976129870036788,12.47898272985982,8.264063751559354,15.72366483261226
2600,717502,DTW,3,4.426894671336084,9.551048914309943,5.935536735428688,12.378632066206407,8.179067937194734,15.613420567871788
2601,717502,DTW,4,4.419776029801284,9.54315085288248,5.904575815587714,12.347871703780418,8.092607406946223,15.533494710253981
2602,717502,DTW,5,4.371392742744523,9.449416440475147,5.860026328535602,12.282176626491653,8.069226428780029,15.508721776820884
2603,759602,DTW,1,3.3552484086508474,9.127251927320424,4.415615476825031,11.672484788137707,5.89857446249089,14.587280056166637
2604,759602,DTW,2,3.3392296196122984,9.100008975497895,4.393535685594051,11.653076861589492,5.880880780324807,14.571905024765472
2605,759602,DTW,3,3.323479249726878,9.080100899776971,4.383705734458369,11.647196038519192,5.934184591073437,14.551110232812029
2606,759602,DTW,4,3.3157413930163884,9.05942881868053,4.37167331094668,11.629968559913507,5.919078411659985,14.542677267807054
